entry,name,signature,raw_c,native_source,status,notes
10008b90,FUN_10008b90,undefined FUN_10008b90(void),raw-c/10008b90_FUN_10008b90.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008bb0,FUN_10008bb0,undefined FUN_10008bb0(void),raw-c/10008bb0_FUN_10008bb0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008bd0,FUN_10008bd0,undefined FUN_10008bd0(void),raw-c/10008bd0_FUN_10008bd0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008c10,FUN_10008c10,undefined FUN_10008c10(void),raw-c/10008c10_FUN_10008c10.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: trivial no-op/getter/setter/return helper with no GGPO protocol behavior; covered by native compiler/runtime code generation
10008c20,FUN_10008c20,undefined FUN_10008c20(void),raw-c/10008c20_FUN_10008c20.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008c60,FUN_10008c60,undefined FUN_10008c60(void),raw-c/10008c60_FUN_10008c60.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008c90,FUN_10008c90,undefined FUN_10008c90(void),raw-c/10008c90_FUN_10008c90.c,Sources/FightcadeFBNeo/src/dep/ggponet-native/src/poll_backend.cpp,native_converted,Poll timer record construction: target/context plus interval and zero last-fired time
10008cd0,`vector_constructor_iterator',"void __stdcall `vector_constructor_iterator'(void * param_1, uint param_2, int param_3, _func_void_ptr_void_ptr * param_4)",raw-c/10008cd0__vector_constructor_iterator_.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10008d00,FUN_10008d00,undefined FUN_10008d00(void),raw-c/10008d00_FUN_10008d00.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10008d70,FUN_10008d70,undefined FUN_10008d70(void),raw-c/10008d70_FUN_10008d70.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008d90,FUN_10008d90,undefined FUN_10008d90(void),raw-c/10008d90_FUN_10008d90.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008dc0,FUN_10008dc0,undefined FUN_10008dc0(void),raw-c/10008dc0_FUN_10008dc0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008e40,FUN_10008e40,undefined FUN_10008e40(void),raw-c/10008e40_FUN_10008e40.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10008eb0,FUN_10008eb0,undefined FUN_10008eb0(void),raw-c/10008eb0_FUN_10008eb0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008ed0,FUN_10008ed0,undefined FUN_10008ed0(void),raw-c/10008ed0_FUN_10008ed0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008f00,FUN_10008f00,undefined FUN_10008f00(void),raw-c/10008f00_FUN_10008f00.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008f80,FUN_10008f80,undefined FUN_10008f80(void),raw-c/10008f80_FUN_10008f80.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10008fc0,FUN_10008fc0,undefined FUN_10008fc0(void),raw-c/10008fc0_FUN_10008fc0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10009040,FUN_10009040,undefined FUN_10009040(void),raw-c/10009040_FUN_10009040.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
100090c0,FUN_100090c0,undefined FUN_100090c0(void),raw-c/100090c0_FUN_100090c0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10009100,FUN_10009100,undefined FUN_10009100(void),raw-c/10009100_FUN_10009100.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10009140,FUN_10009140,undefined FUN_10009140(void),raw-c/10009140_FUN_10009140.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
10009170,FUN_10009170,undefined FUN_10009170(void),raw-c/10009170_FUN_10009170.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
100091f0,FUN_100091f0,undefined FUN_100091f0(void),raw-c/100091f0_FUN_100091f0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10009270,FUN_10009270,undefined FUN_10009270(void),raw-c/10009270_FUN_10009270.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
100092b0,FUN_100092b0,undefined FUN_100092b0(void),raw-c/100092b0_FUN_100092b0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
100092d0,FUN_100092d0,undefined FUN_100092d0(void),raw-c/100092d0_FUN_100092d0.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1000942c,Catch_All@1000942c,undefined Catch_All@1000942c(void),raw-c/1000942c_Catch_All@1000942c.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10009499,FUN_10009499,undefined FUN_10009499(void),raw-c/10009499_FUN_10009499.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10009589,Catch_All@10009589,undefined Catch_All@10009589(void),raw-c/10009589_Catch_All@10009589.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100095be,FUN_100095be,undefined FUN_100095be(void),raw-c/100095be_FUN_100095be.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10009680,FUN_10009680,undefined FUN_10009680(void),raw-c/10009680_FUN_10009680.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10009700,FUN_10009700,undefined FUN_10009700(void),raw-c/10009700_FUN_10009700.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
10009730,FUN_10009730,undefined FUN_10009730(void),raw-c/10009730_FUN_10009730.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: final audit helper row directly evidenced as MSVC STL/CRT/compiler/exception/zlib/no-op support in docs/ggponet; native libc++/libSystem/compiler runtime supplies equivalent behavior and no GGPO protocol logic is present
10009750,FUN_10009750,undefined FUN_10009750(void),raw-c/10009750_FUN_10009750.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
100098ac,Catch_All@100098ac,undefined Catch_All@100098ac(void),raw-c/100098ac_Catch_All@100098ac.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
1000991b,FUN_1000991b,undefined FUN_1000991b(void),raw-c/1000991b_FUN_1000991b.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10009a17,Catch_All@10009a17,undefined Catch_All@10009a17(void),raw-c/10009a17_Catch_All@10009a17.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10009a4c,FUN_10009a4c,undefined FUN_10009a4c(void),raw-c/10009a4c_FUN_10009a4c.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: directly evidenced MSVC STL/CRT/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10009b20,_Vector_iterator<>,undefined _Vector_iterator<>(void),raw-c/10009b20__Vector_iterator_.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,Native runtime mapping: MSVC CRT/STL/compiler support helper supplied by libc++/libSystem/compiler runtime; no GGPO protocol logic
10009b40,FUN_10009b40,undefined FUN_10009b40(void),raw-c/10009b40_FUN_10009b40.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
10009b80,FUN_10009b80,undefined FUN_10009b80(void),raw-c/10009b80_FUN_10009b80.c,docs/ggponet/native-runtime-mappings.md,native-runtime-mapped,"Native runtime mapping: anonymous helper audited in final pass; docs show no export name, no Fightcade protocol strings, and only library/helper reachability from already mapped STL/CRT/compiler support graph"
